ATT payoffs,No-Op,periodic-15,periodic-23,periodic-3,periodic-31,periodic-46,periodic-57,periodic-67,periodic-7,periodic-75,periodicRand-15,periodicRand-23,periodicRand-3,periodicRand-31,periodicRand-46,periodicRand-57,periodicRand-67,periodicRand-75,probeCountTime-1_10,probeCountTime-2_10,probeCountTime-2_100,probeCountTime-2_150,probeCountTime-2_200,probeCountTime-2_250,probeCountTime-2_300,probeCountTime-2_50,probeCountTime-3_10,probeCountTime-3_100,probeCountTime-3_150,probeCountTime-3_200,probeCountTime-3_250,probeCountTime-3_300,probeCountTime-3_50,probeCountTime-4_10,probeCountTime-4_100,probeCountTime-4_150,probeCountTime-4_200,probeCountTime-4_250,probeCountTime-4_300,probeCountTime-4_50,purePeriodic-15,purePeriodic-23,purePeriodic-3,purePeriodic-31,purePeriodic-46,purePeriodic-57,purePeriodic-67,purePeriodic-7,purePeriodic-75,purePeriodicRand-15,purePeriodicRand-23,purePeriodicRand-3,purePeriodicRand-31,purePeriodicRand-46,purePeriodicRand-57,purePeriodicRand-67,purePeriodicRand-7,purePeriodicRand-75
purePeriodic-0.1,9995.36593333333,7724.374915787328,8515.712532759615,-1195.6608039674534,8896.515032906507,9255.83636637783,9398.094949766955,9487.532333133913,5072.434814151933,9542.074616488753,7725.63119912066,8516.978766092949,-1192.3274039674511,8899.066882906509,9256.643099711164,9398.93661643362,9487.582716467246,9541.799049822086,-841.6993333333332,-942.4969500013581,2989.725566659521,4209.4328999901745,5071.255183322198,5728.466633321967,6172.875516655516,1209.3215999964723,-429.34950000231595,5827.590166654968,6887.773266655481,7510.87111665513,7929.345266654357,8238.460499987272,3691.956499990204,367.5453333296316,7226.134549988635,8022.394816654151,8459.084866652955,8734.824033318913,8927.569449985192,5381.9405833216315,7724.767615787329,8517.306216092948,-2359.5185044119044,8897.635699573171,9255.840666377828,9398.451199766954,9487.716516467246,5073.9181308186035,9541.731199822085,7725.418082453994,8516.875082759616,-2361.133221078609,8897.768782906505,9255.840899711162,9398.127949766957,9487.474033133913,5385.556597904205,9542.055183155418
purePeriodic-0.5,9990.138666666666,7225.7339166686015,8190.382000001416,-1983.3500833333765,8654.246083334434,9090.948333334101,9263.276916667302,9371.625083333878,3721.0605833334535,9438.492583333824,7226.3267500019365,8190.445583334751,-1983.2905833333764,8653.721333334433,9089.17400000077,9263.521666667299,9372.417333333877,9438.981083333823,-774.3203333333335,-826.5512500000257,2744.0754166668844,3903.2280833333493,4769.527166666716,5407.819416666872,5915.1710000003495,1078.95950000023,-377.2340833333077,5434.596666666923,6547.428250000587,7239.319000000763,7698.432666667475,8018.448250000859,3306.0417500000676,287.58333333355375,6882.559000000711,7743.931333334186,8234.288333334178,8545.62466666748,8755.821500000746,4921.694750000166,7228.723916668601,8189.027083334752,-1695.6368333333307,8653.496416667764,9089.829916667439,9265.294750000636,9372.575583333877,3738.377500000123,9438.910083333823,7227.547916668601,8188.924416668083,-1694.304499999997,8653.709250001102,9090.075333334102,9265.103500000636,9371.389083333877,4244.686250000298,9438.899916667157
purePeriodic-0.7,9987.244900000002,6972.065666773807,8025.192083401734,-1676.8724998241796,8528.910383383893,9005.507333367288,9196.425783360703,9313.43268335658,2939.7652336265915,9385.513533354087,6969.472316773807,8024.5680334017325,-1676.4084331572574,8531.544666717227,9004.133900033956,9196.042866694035,9313.187000023241,9385.804716687422,-736.8000000000004,-776.628550000025,2632.8401833332696,3755.568083333227,4627.273716666503,5258.978266666472,5773.706933333118,1026.2874166666506,-350.874916666732,5280.082749999749,6376.483733333043,7089.725099999696,7546.01973333304,7899.046916666343,3172.124266666554,264.264366666671,6689.3756666663385,7586.061016666329,8108.236866666247,8435.713433332856,8672.307016666198,4693.930566666409,7005.813166766469,8022.7979000684,-1143.896349933742,8532.742216717224,9004.698816700626,9195.527716694036,9312.479950023244,3154.453866943025,9385.393066687422,6979.738700104679,8022.9535500684015,-1143.740099933411,8530.984633383892,9006.511166700626,9196.956266694038,9313.518883356579,3678.4446169058747,9385.26518335409
purePeriodic-11,9856.323833333334,72.42283333333339,355.4413333333338,-121.43200000000002,829.1589999999983,2511.2711666666683,4206.711333333335,5395.058999999985,-87.57400000000005,6052.899666666637,331.6050000000003,749.5639999999994,-121.64450000000001,1338.945499999995,2759.8405000000034,3984.7990000000023,5057.220999999988,5840.138833333306,-181.7999999999999,-48.98200000000004,523.8370000000004,875.9513333333338,1232.2249999999983,1557.8199999999974,1925.8908333333297,191.68983333333367,-49.024000000000036,1215.8111666666634,1926.337333333331,2549.9384999999975,3179.704166666666,3671.1034999999997,534.5516666666667,-48.80550000000004,1893.8633333333287,2816.7441666666678,3643.5943333333344,4380.073666666666,5004.158499999999,850.5589999999985,2447.177999999996,3076.5248333333348,-67.18916666666667,6071.632333333279,6741.44333333326,6997.183833333255,7162.575166666586,-134.866,7298.888833333254,822.1158333333327,1598.0316666666624,-67.23316666666666,2470.3234999999986,4085.142333333334,5144.194999999987,5937.397833333301,67.86899999999997,6449.288666666621
purePeriodic-15,9804.963333333333,36.887666666666654,177.10266666666672,-56.136333333333326,432.0673333333335,1195.0949999999996,2067.220999999999,3215.768833333332,-60.33700000000002,4057.662166666667,202.02216666666655,471.1696666666671,-56.11450000000001,800.2218333333335,1639.5711666666652,2394.782499999999,3171.751333333332,3844.976166666667,-133.19999999999987,-35.860000000000035,381.2101666666664,647.2466666666668,890.0445,1150.9195,1405.116833333333,157.1503333333333,-34.67000000000003,896.6370000000001,1405.4293333333333,1883.0974999999999,2373.4716666666664,2875.9403333333335,407.8944999999998,-35.91000000000003,1371.8033333333333,2118.7319999999995,2771.552,3425.084,3999.591,624.0393333333334,-6.330000000000028,2484.968166666657,-32.59433333333333,3195.3148333333274,5891.707833333322,6609.194833333322,6885.268166666654,-99.22900000000003,6941.696333333333,514.8458333333333,1024.5986666666665,-32.663999999999994,1584.9863333333315,2797.2019999999984,3702.714333333333,4521.03,30.631833333333212,5035.1061666666665
purePeriodic-17,9777.855166666664,33.273333333333355,138.4998333333333,-76.66483333333332,326.8153333333336,876.834333333334,1555.9163333333295,2343.6223333333273,-54.08500000000001,3157.4394999999945,181.6913333333334,397.00783333333374,-76.98833333333333,665.5991666666675,1331.8338333333309,1944.5178333333272,2579.295666666659,3143.4199999999937,-117.60000000000012,-32.51799999999997,355.4183333333338,564.6481666666676,793.0148333333342,1029.0895,1218.322166666665,148.4675000000001,-32.46399999999997,808.9071666666679,1249.0904999999993,1701.8053333333303,2128.1683333333276,2564.612833333328,363.1196666666673,-31.299999999999972,1220.005833333332,1871.9841666666634,2519.109666666661,3080.1043333333278,3597.8358333333304,536.8676666666667,-52.93950000000001,2205.1499999999915,-43.503166666666665,2722.4949999999876,5602.2246666666415,6092.541499999965,6645.708333333286,-87.804,6823.899166666616,419.08050000000014,860.8583333333336,-43.540333333333336,1332.170499999998,2360.517666666661,3202.6733333333277,3867.4499999999985,20.27549999999989,4449.197166666666
purePeriodic-20,9748.919,25.990166666666678,109.47716666666666,-19.130333333333336,228.63866666666672,627.8140000000002,1027.6133333333332,1616.2181666666659,-47.93716666666667,2095.3991666666666,141.93416666666658,317.98666666666696,-19.457833333333337,518.5986666666671,1033.522333333333,1488.801166666666,1983.9533333333318,2363.7563333333337,-99.80000000000011,-27.129999999999974,307.9460000000001,488.98966666666695,664.3593333333333,872.5359999999997,1040.6936666666666,134.0456666666666,-26.599999999999973,683.1856666666666,1068.66,1430.1686666666665,1834.4979999999998,2149.6586666666662,315.5540000000002,-27.489999999999974,1044.5533333333333,1595.8896666666665,2144.583333333333,2686.697333333333,3117.4896666666664,439.3626666666669,-44.82650000000002,1661.4176666666601,-36.8595,2465.2848333333254,3737.0503333333313,5542.407666666659,6324.658833333322,-74.25283333333336,6530.975166666667,324.03950000000015,657.4495000000003,-36.952999999999996,1050.8304999999996,1911.1339999999984,2554.0793333333313,3178.3934999999983,10.238833333333256,3650.1686666666665
purePeriodic-4,9944.959666666668,1031.845000000007,4089.9521666666724,-325.4091666666667,6093.280166666767,7600.9680000001545,8084.098333333455,8375.56766666675,-189.17200000000037,8540.241500000062,1744.217166666672,4027.912000000004,-325.128,5981.657166666762,7600.653333333488,8091.110833333454,8368.798833333414,8540.370666666731,-499.9086666666664,-267.57066666666674,1373.070333333342,2191.428666666686,2958.1423333333646,3544.03633333337,4095.7253333333706,450.2516666666639,-90.64833333333272,2978.2070000000126,4120.5020000000195,5054.489000000028,5704.726333333374,6236.279333333385,1368.4616666666755,61.12366666666793,4199.76400000001,5408.2323333333625,6322.850666666714,6862.732333333387,7347.254000000067,2203.8430000000026,4152.482499999989,6827.363333333492,-190.68200000000002,7106.72716666684,7726.513666666828,8108.6760000001195,8370.97816666675,367.0863333333357,8539.851666666731,3161.780833333325,5104.386833333382,-190.7531666666667,6413.363000000125,7646.333333333489,8092.913833333455,8369.614666666748,527.162833333337,8539.311500000062
purePeriodic-7,9906.375666666663,214.5516666666675,1012.8689999999975,-186.2735,2545.204333333324,5639.111499999977,6731.505833333261,7355.848999999905,-144.80100000000016,7697.724666666564,651.7978333333327,1609.27499999999,-186.7156666666667,2861.986166666657,5353.975666666652,6668.506333333261,7339.278166666571,7698.389499999897,-285.6000000000002,-144.29849999999996,810.7071666666682,1352.542166666661,1862.1354999999885,2357.4318333333185,2788.6388333333202,263.0133333333353,-42.483166666666584,1859.3638333333204,2823.661166666652,3582.662999999992,4307.095833333332,4949.932333333331,805.4998333333338,26.84916666666611,2792.062166666652,3955.500999999992,4904.619,5600.821833333324,6187.04849999998,1324.30849999999,2910.592333333335,6318.001333333252,-109.02550000000002,6759.0233333332235,7135.42833333321,7407.988999999877,7657.210999999881,-178.22533333333345,7841.991499999886,1604.3524999999938,2918.0353333333283,-109.26299999999999,4208.48466666667,6098.082833333284,6955.660833333243,7460.804999999896,196.8768333333351,7748.893833333225
purePeriodicDecept-0.1_1,4690.710966666668,3387.6127991208014,3847.098482759617,-2223.3145539674542,4058.5418495731788,4267.973799711155,4348.385983100286,4399.308316467243,1802.887680818329,4430.132733155415,3390.1629157874618,3843.996149426284,-2221.1796873007856,4058.933899573178,4267.38738304449,4349.892116433618,4400.115399800577,4430.461866488749,-841.7013333333333,-1579.792733333388,-1579.5813333333506,-1579.3712666667027,-1579.6769333333314,-1579.6722666666471,-1579.4788333333045,-1579.8508333333323,-2133.381416666588,-2133.7419500001033,-2132.5954500000503,-2132.773449999982,-2133.698900000042,-2133.1464000000415,-2133.4581666666886,-2444.6634833335174,-2442.430500000121,-2441.8953666668745,-2442.40421666676,-2442.1948000002217,-2444.076950000186,-2443.012600000291,3385.6944991208043,3846.5583494262846,-2899.7560210785696,4058.486216239845,4268.273133044489,4349.07411643362,4399.988699800576,1802.7097641516666,4429.389033155415,3389.1756824541335,3843.795332759619,-2900.106221078544,4059.509132906511,4266.74123304449,4349.316583100284,4399.8928164672425,2086.4507812387646,4429.587883155416
purePeriodicDecept-0.1_13,9538.685983333333,7426.87919912066,8171.219816092949,-1194.3925706341192,8507.301899573173,8855.00309971116,8977.274166433623,9069.552333133914,4832.515230818599,9115.319049822085,7435.8737157873275,8173.215132759618,-1191.8043539674507,8500.39086623984,8848.090183044495,8972.963816433621,9067.968283133912,9117.916966488752,-841.6986666666664,-940.3694833346287,-770.4724500002253,-778.6155833336924,-772.4074500005461,-775.8120666667821,-771.0128666669324,-775.0171000002128,-431.44303333550926,589.601166668232,591.6934333345491,587.9736500015913,588.5527833344671,585.3328166681163,590.7675333347232,361.4037166627299,2584.0933999998306,2591.1735666671566,2586.787000000332,2586.0792666667885,2596.5447499998318,2601.4149333334026,7413.224465787326,8151.84066609295,-2358.073971078605,8510.150082906508,8852.985866377829,8978.174466433622,9069.699999800581,4898.944314151936,9115.470266488752,7425.852782453998,8152.845566092953,-2359.8176544117778,8513.067466239841,8853.153316377828,8979.449949766955,9065.138949800581,5185.489831241811,9112.402249822086
purePeriodicDecept-0.1_27,9774.653,7639.5559324539945,8355.511282759617,-1191.2021706341172,8722.884966239842,9065.366883044493,9200.69733310029,9287.604549800579,5073.231664151933,9338.460449822087,7630.36124912066,8354.606382759615,-1195.948503967454,8715.726182906506,9063.704883044495,9206.973149766956,9289.555516467248,9337.967833155419,-841.6976666666666,-935.9054833346876,60.28355000072339,47.34366666730575,48.14648333380843,43.36990000060661,56.11418333385268,40.53978333398908,-434.8110000022628,2612.9397333338393,2613.741216667322,2604.8497000006,2618.1354333339978,2610.448500000431,2605.528266667169,367.19073333018997,5036.080433334101,5031.76135000055,5030.451950000288,5038.333350000217,5034.676783333627,5036.744566667265,7589.1933824539965,8360.407632759618,-2359.085021078577,8724.275049573174,9065.983066377828,9198.09648310029,9284.01869980058,5004.519747485267,9338.263749822087,7607.311449120662,8360.181682759618,-2360.8897877452027,8727.902516239843,9066.277633044494,9207.585799766955,9285.562833133914,5337.95376457062,9340.151899822087
purePeriodicDecept-0.1_35,9824.966549999997,7662.128782453999,8385.002382759618,-1193.7326373007852,8771.377166239843,9112.447299711162,9248.369533100291,9338.131516467249,5074.042330818604,9382.426533155418,7647.58289912066,8392.107849426284,-1195.1870539674535,8771.13896623984,9113.705499711163,9246.58438310029,9338.886633133914,9381.587799822088,-841.6979999999999,-938.1335000013272,477.48875000120984,472.96491666783635,473.74541666788474,482.1282833342106,477.6984000008413,477.0114833342318,-429.16751666910125,3429.5716666665257,3436.636616666847,3426.4217666664094,3445.311833333657,3430.4014999998744,3430.531833333435,361.16548332956467,5836.902233334746,5842.09278333469,5834.745300001537,5828.502666668245,5829.227366668372,5828.195183334691,7621.572565787334,8396.865066092952,-2358.674854411892,8772.522099573172,9107.431699711162,9249.262449766959,9338.654083133912,5022.656230818539,9384.204616488754,7635.589699120663,8397.45906609295,-2359.671321078494,8774.48511623984,9109.123416377826,9249.343699766958,9339.258849800579,5374.223947908824,9389.91803315542
purePeriodicDecept-0.1_5,8826.515316666668,6789.06178245404,7514.509816092959,-1193.9148706341184,7860.383916239844,8166.6131830444965,8293.540016433619,8382.05799980058,4501.636547485266,8430.177166488751,6795.117382454035,7514.964999426289,-1194.150903967453,7858.822666239845,8168.677633044501,8300.028916433619,8378.935066467246,8429.153416488753,-841.7056666666666,-1301.6112166667376,-1302.5596499999965,-1299.8072000000584,-1299.54031666667,-1302.460933333342,-1300.8444333333007,-1300.1385666666708,-1092.870933333526,-1083.9624000000558,-1087.2997333334308,-1084.061799999909,-1087.8859666667815,-1085.882200000092,-1085.9533166669376,-199.8549166651948,-201.4742833317148,-202.8489166653206,-201.02316666492578,-201.8041333320802,-207.57008333197462,-203.0359333321613,6788.110565787374,7514.048432759627,-2357.658721078557,7860.9756162398435,8165.947816377832,8293.96051643362,8381.580083133915,4424.204997485259,8430.43198315542,6802.704765787355,7516.187232759625,-2358.538554411875,7858.121149573177,8168.980166377831,8300.659549766955,8378.27569980058,4733.497064571772,8425.79738315542
purePeriodicDecept-11_1,9651.443666666668,70.52533333333339,316.1906666666671,-121.41783333333333,655.7093333333322,1433.2776666666605,2055.6621666666633,2681.9856666666715,-86.8688333333334,3180.644000000008,312.08983333333373,685.2976666666661,-121.35416666666667,1145.9011666666627,2021.1149999999952,2665.7818333333385,3243.642833333343,3681.931333333343,-181.7999999999999,-48.90200000000003,99.91633333333343,103.07500000000009,99.7828333333334,104.7370000000001,98.09483333333341,70.66750000000006,-47.61700000000003,532.008,546.1891666666668,554.2473333333334,540.9208333333333,539.0120000000001,426.4923333333336,-48.83500000000003,1083.76483333333,1117.97383333333,1108.48233333333,1120.4961666666632,1109.84133333333,844.7243333333315,28.16033333333337,272.56283333333374,-66.99783333333333,637.7144999999989,1427.677833333327,2089.59283333333,2702.7808333333383,-135.604,3182.4480000000085,735.4536666666664,1343.857499999996,-67.39366666666666,1948.5266666666612,3002.131166666673,3653.990666666674,4193.76216666667,60.13516666666662,4567.375666666665
purePeriodicDecept-11_13,9661.583833333332,73.56950000000008,334.3053333333338,-121.62366666666667,711.8751666666653,1599.7101666666604,2360.954000000001,3078.1688333333395,-86.9988333333334,3682.214500000006,322.9825000000003,703.135166666666,-121.63616666666664,1192.2833333333288,2177.3821666666636,2940.375500000007,3602.5011666666746,4131.980000000005,-181.7999999999999,-47.702000000000034,172.5401666666669,173.88416666666689,185.65850000000023,177.70966666666692,178.89433333333358,125.51050000000019,-50.87550000000004,708.7801666666662,727.3926666666662,719.8329999999996,719.9508333333329,734.4504999999996,540.3528333333333,-49.140000000000036,1378.4503333333284,1408.8553333333286,1438.509999999995,1424.5828333333286,1439.103666666662,1012.8079999999975,50.488166666666714,341.4453333333338,-66.87766666666666,772.0679999999984,1724.9544999999932,2490.2303333333357,3229.7426666666743,-135.322,3822.1496666666726,759.2078333333329,1420.7203333333289,-67.14566666666667,2080.0431666666627,3248.7408333333387,4001.6018333333373,4582.652666666663,67.11266666666663,5029.835833333323
purePeriodicDecept-11_27,9709.966999999997,73.43533333333339,342.0033333333338,-121.71566666666668,741.0129999999987,1724.471666666661,2580.8708333333366,3428.6301666666727,-87.50783333333338,4057.3121666666693,329.82583333333366,738.9059999999993,-121.67866666666669,1230.622666666662,2311.2994999999996,3140.8623333333403,3902.412833333339,4458.0855,-181.7999999999999,-48.84100000000002,239.00783333333374,247.68716666666705,246.57933333333372,248.4643333333337,243.04466666666704,174.02033333333364,-48.93500000000003,877.5284999999986,911.087833333332,916.8556666666655,919.9194999999986,902.3066666666654,593.0426666666665,-48.57850000000003,1655.1459999999943,1746.389166666661,1751.3951666666612,1737.9843333333279,1745.761833333328,1031.088499999997,65.64816666666671,407.0331666666669,-67.20850000000002,878.2954999999978,2016.9621666666628,2906.7283333333385,3724.436666666672,-135.5645,4314.47916666667,793.1133333333327,1474.3304999999955,-67.36766666666666,2182.172999999997,3435.0671666666717,4240.333833333335,4881.7023333333245,66.13816666666665,5335.78316666665
purePeriodicDecept-11_35,9740.886833333334,71.27266666666671,352.1680000000003,-121.2865,757.570833333332,1840.295999999995,2804.7180000000044,3712.8316666666706,-86.92316666666673,4403.162666666665,331.40050000000036,730.527166666666,-121.537,1267.3244999999954,2391.871333333334,3314.68983333334,4115.217000000004,4696.416166666664,-181.7999999999999,-49.13150000000003,307.1441666666672,315.7863333333338,322.67616666666714,326.77766666666724,321.29883333333396,182.74250000000035,-48.48150000000003,1042.7411666666644,1100.790333333331,1116.5023333333306,1110.588833333331,1099.7699999999977,546.4718333333332,-49.02150000000004,1955.9749999999958,2060.2276666666626,2060.8448333333295,2071.238499999996,2058.0993333333295,865.2819999999984,84.7558333333334,463.7070000000001,-67.14166666666668,988.7799999999971,2223.6638333333317,3257.951000000007,4098.8046666666705,-135.15949999999998,4703.241499999997,806.8483333333328,1504.0528333333286,-67.21800000000002,2250.2554999999975,3538.6410000000046,4435.062499999998,5099.718666666654,62.652166666666616,5552.578166666644
purePeriodicDecept-11_5,9648.40583333333,68.1098333333334,323.61750000000046,-121.29433333333334,650.181499999999,1425.9654999999937,2076.5506666666633,2697.8720000000053,-87.97600000000004,3186.679333333341,310.0565000000005,685.7894999999995,-121.63233333333335,1132.2633333333292,2033.4784999999956,2674.787666666672,3250.4950000000094,3678.311166666676,-181.7999999999999,-48.76200000000003,96.90966666666675,97.41350000000006,104.52600000000007,102.0163333333334,103.87316666666673,74.2753333333334,-50.32500000000004,530.9711666666667,543.5840000000001,541.9346666666665,545.5676666666667,554.8655,420.74883333333366,-49.936000000000035,1083.1634999999967,1114.0299999999966,1117.14783333333,1106.4049999999968,1125.9264999999964,836.4869999999983,29.458666666666694,273.62583333333373,-67.60733333333334,637.894499999999,1434.1394999999939,2097.6703333333303,2714.7263333333385,-135.303,3215.4653333333417,750.9561666666661,1349.8443333333294,-67.14683333333335,1965.1211666666613,3031.4240000000063,3679.2938333333404,4191.575000000004,64.75083333333332,4602.597499999999
purePeriodicDecept-17_1,9621.141166666666,33.915500000000016,135.44766666666666,-77.056,305.4103333333336,691.037500000001,1019.1430000000001,1374.1633333333307,-53.283,1680.5958333333283,181.87400000000005,377.1783333333337,-76.99483333333333,617.7660000000009,1141.704666666666,1563.3259999999955,1941.5844999999927,2257.4899999999916,-117.60000000000012,-31.197999999999972,154.21749999999994,158.49949999999995,171.64849999999998,166.41950000000006,163.27650000000003,114.34200000000003,-31.96899999999998,548.0478333333346,591.7508333333345,618.126666666668,601.5225000000014,610.325666666668,360.41083333333404,-31.333999999999975,1013.7880000000004,1137.455333333333,1158.964166666666,1173.7408333333324,1163.6148333333329,609.1391666666665,-53.63050000000001,90.5,-43.423,251.96700000000016,657.0556666666675,1019.8928333333336,1371.4824999999973,-87.2925,1674.556499999995,392.3546666666668,776.6635000000005,-43.586166666666664,1162.9551666666653,1915.9193333333274,2431.8864999999923,2892.5181666666576,20.681666666666555,3233.3648333333254
purePeriodicDecept-17_13,9628.074333333334,35.400500000000015,132.6515,-76.77583333333334,305.0340000000002,689.7198333333345,1022.9168333333336,1375.916666666664,-54.38699999999999,1667.5693333333288,181.55716666666672,369.2121666666671,-76.9666666666667,621.0166666666674,1156.806666666666,1554.7613333333288,1951.6561666666594,2287.8486666666577,-117.60000000000012,-31.022999999999975,144.6338333333333,170.00583333333333,165.29783333333333,172.32283333333336,163.11100000000002,113.7886666666667,-32.43299999999997,554.5515000000013,585.2043333333345,612.7715000000014,605.9841666666681,620.7481666666681,357.8145000000007,-32.185999999999964,1005.2316666666673,1138.4594999999995,1150.7463333333326,1162.724166666666,1179.5606666666654,618.7049999999997,-52.52750000000002,92.83249999999998,-43.566,262.27900000000017,669.2421666666678,1020.7158333333336,1382.000499999997,-87.2175,1685.2069999999949,397.85766666666683,767.347166666667,-43.25683333333334,1165.8151666666654,1921.5966666666604,2450.7776666666587,2904.7458333333248,18.62749999999989,3220.0223333333256
purePeriodicDecept-17_27,9636.557333333334,32.51600000000002,142.3295,-76.87650000000002,320.505166666667,741.7590000000012,1109.032666666666,1529.3613333333292,-54.669,1891.595166666661,181.88200000000003,376.593166666667,-77.16683333333333,632.3466666666675,1205.3466666666652,1680.0999999999942,2087.2908333333253,2466.8003333333245,-117.60000000000012,-31.704999999999973,211.55366666666677,230.1948333333335,235.37483333333356,231.54616666666683,235.99950000000018,146.40466666666674,-31.94199999999997,682.4940000000014,763.0586666666682,787.155666666668,781.3381666666679,776.578666666668,360.4015000000007,-31.555999999999973,1244.7623333333318,1430.3139999999971,1464.21233333333,1477.5686666666634,1485.8241666666634,547.2499999999999,-52.89800000000001,112.95016666666666,-43.51,302.3213333333336,790.9065000000011,1204.8589999999986,1639.2119999999952,-87.3795,1980.5648333333268,411.85366666666675,809.0530000000005,-43.662,1214.860333333332,2021.4913333333272,2628.249999999992,3126.5264999999927,19.36766666666656,3484.6596666666605
purePeriodicDecept-17_35,9677.211,32.93266666666669,137.58299999999997,-76.77266666666665,326.7280000000003,777.6421666666678,1206.5631666666652,1641.9911666666624,-54.377,2031.3431666666606,187.99900000000005,385.94350000000037,-76.90333333333334,644.0466666666674,1240.8131666666645,1737.0006666666611,2211.900499999992,2591.8471666666587,-117.60000000000012,-31.398999999999972,272.0743333333336,305.55833333333374,302.23916666666713,312.1908333333338,317.8316666666671,146.3990000000001,-31.872999999999973,795.304166666668,941.9601666666675,971.9543333333339,971.3335000000008,974.4570000000006,359.2936666666673,-31.521999999999974,1391.5549999999976,1707.3044999999959,1769.7221666666615,1782.376999999995,1809.0488333333278,543.2578333333332,-53.31700000000001,130.03966666666668,-43.41216666666667,355.28266666666707,883.789333333334,1384.000166666664,1893.9681666666606,-87.737,2296.5913333333256,408.2660000000001,805.3868333333338,-43.4705,1255.4613333333316,2098.433333333327,2710.436166666659,3254.760333333326,21.34349999999989,3677.5849999999946
purePeriodicDecept-17_5,9622.988500000001,33.41016666666668,138.37916666666663,-76.85516666666668,301.73450000000025,694.5020000000011,1030.5253333333335,1388.2171666666638,-54.2655,1673.1254999999949,182.2570000000001,369.3243333333337,-76.75183333333334,618.2973333333341,1141.9833333333322,1571.5801666666619,1943.2406666666593,2266.1853333333243,-117.60000000000012,-30.777999999999974,154.26066666666662,164.65349999999998,165.8675,162.53333333333336,161.13933333333333,111.94133333333336,-31.996999999999968,546.9913333333344,588.9665000000012,602.234666666668,613.3428333333347,609.4388333333346,363.496833333334,-31.964999999999975,1014.4835000000004,1144.0749999999996,1147.6908333333329,1166.804999999999,1154.5044999999996,618.9604999999998,-52.44400000000002,91.22699999999998,-43.37716666666667,257.68750000000017,660.5035000000009,1009.0196666666668,1358.7043333333309,-87.69699999999999,1662.7389999999953,393.6233333333335,760.499666666667,-43.40833333333334,1168.1399999999987,1902.8444999999933,2436.8523333333255,2896.686166666658,20.227499999999893,3224.3896666666587
purePeriodicDecept-20_1,9601.69666666667,22.487166666666678,111.21416666666667,-19.365166666666667,227.95116666666672,520.0943333333335,785.3495,1044.598,-47.384,1273.8933333333325,139.65549999999996,313.781666666667,-19.421333333333333,488.2463333333337,918.1966666666669,1267.4949999999994,1576.3901666666661,1835.8459999999989,-99.80000000000011,-27.094999999999974,168.85833333333335,178.8543333333334,184.50700000000006,177.80633333333336,191.49300000000005,117.38533333333325,-26.769999999999975,531.4866666666669,608.912,621.0603333333332,633.7016666666666,616.1706666666665,340.83266666666685,-26.72499999999997,982.5553333333328,1136.5259999999994,1166.7759999999994,1174.5226666666663,1170.2283333333328,544.8226666666668,-44.24483333333334,38.286833333333306,-36.98216666666667,185.01650000000004,490.42266666666677,756.6668333333336,1025.8113333333333,-74.45466666666667,1246.5251666666659,313.57900000000024,610.2926666666672,-37.067166666666665,933.0685000000002,1573.689666666665,2030.956666666665,2464.6911666666647,11.353499999999924,2734.6730000000002
purePeriodicDecept-20_13,9596.683333333338,25.79250000000001,111.40666666666668,-19.348833333333335,227.3456666666667,521.8606666666668,795.7711666666669,1047.9194999999997,-48.30216666666666,1283.1968333333325,142.6421666666666,313.339666666667,-19.197833333333335,489.799666666667,929.3716666666666,1276.0793333333327,1597.4358333333328,1858.814833333332,-99.80000000000011,-27.439999999999973,161.24466666666666,178.46800000000005,184.61900000000009,189.2733333333334,183.27233333333336,121.8066666666666,-26.204999999999973,537.7180000000003,593.5626666666668,612.8993333333334,618.884,621.5556666666668,342.8133333333335,-26.204999999999973,980.5229999999995,1134.5559999999991,1162.690666666666,1157.480666666666,1165.5886666666659,534.4276666666669,-45.11600000000001,38.24499999999998,-36.98583333333333,186.59766666666667,489.63266666666675,763.5606666666669,1033.0095,-74.6625,1276.0681666666658,313.12350000000015,618.269166666667,-37.04783333333332,944.8908333333337,1563.3959999999984,2033.1601666666647,2424.197166666665,10.815666666666587,2730.610333333334
purePeriodicDecept-20_27,9616.313333333335,26.21183333333335,111.79700000000003,-19.178833333333333,232.07450000000006,563.1326666666669,836.2558333333335,1138.0301666666664,-48.3865,1398.9966666666664,144.2408333333333,311.6308333333337,-19.235666666666663,504.631666666667,949.0906666666668,1313.4554999999996,1681.8749999999986,1961.5584999999994,-99.80000000000011,-27.17499999999997,222.2436666666668,252.43600000000015,247.00833333333347,253.98566666666684,258.06800000000015,133.29533333333325,-27.154999999999973,660.1503333333334,762.8813333333331,787.8826666666665,798.2239999999997,802.2369999999997,319.8070000000002,-26.879999999999978,1156.5119999999997,1398.7169999999992,1474.1963333333329,1479.7999999999993,1508.0749999999994,452.82466666666693,-43.948666666666675,51.482333333333315,-37.07416666666666,217.6885,569.1093333333337,904.4318333333334,1250.9958333333327,-74.92316666666667,1516.836166666666,322.9175000000002,627.7426666666671,-36.98383333333334,979.9206666666666,1647.603666666665,2134.4869999999974,2616.2924999999977,12.689333333333252,2962.9066666666668
